row_index,round,codes,has_disagreement,similarities,divergence_analysis,correct_code,sim_Ava_Ben,sim_Ava_Cam,sim_Ben_Cam
241,3,"{'Ava': 'Other', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.5443601608276367, ('Ava', 'Cam'): 0.39779794216156006, ('Ben', 'Cam'): 0.33944153785705566}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'Other', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'Other', 'unique_terms': ['multiple students', 'students', 'group', 'text']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['teacher addressing', 'addressing class', 'teacher']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'class', 'multiple students', 'text', 'students'], 'Ben': ['teacher addressing', 'teacher', 'addressing class', 'class', 'addressing'], 'Cam': ['class', 'addressing']}}",Other,0.5443601608276367,0.39779794216156006,0.33944153785705566
242,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.4016292691230774, ('Ava', 'Cam'): 0.4016292691230774, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['group student', 'indicated', 'context codebook', 'group', 'context']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['indicated', 'group student', 'group', 'context codebook', 'context'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.4016292691230774,0.4016292691230774,1.0000001192092896
242,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 0.5405590534210205, ('Ben', 'Cam'): 0.5405590534210205}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,1.0000001192092896,0.5405590534210205,0.5405590534210205
243,1,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 0.7677013278007507, ('Ava', 'Cam'): 0.4356297254562378, ('Ben', 'Cam'): 0.5086961984634399}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'Other'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['class group', 'does']}, {'agent': 'Cam', 'code': 'Other', 'unique_terms': ['doesn']}], 'shared_keywords': [{'term': 'loadout server', 'agents': ['Ava', 'Cam']}, {'term': 'server', 'agents': ['Ava', 'Cam']}, {'term': 'loadout', 'agents': ['Ava', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Ben']}, {'term': 'text', 'agents': ['Ava', 'Ben']}, {'term': 'defined', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['text', 'server', 'loadout server', 'loadout', 'group'], 'Ben': ['text', 'does', 'group', 'defined', 'class group'], 'Cam': ['doesn', 'defined', 'server', 'loadout server', 'loadout']}}",Other,0.7677013278007507,0.4356297254562378,0.5086961984634399
243,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 0.1814078390598297, ('Ben', 'Cam'): 0.1814078390598297}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['loadout server', 'server', 'doesn', 'mention', 'mention group']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'class addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['class addressing', 'addressing', 'class'], 'Ben': ['class addressing', 'addressing', 'class'], 'Cam': ['doesn', 'server', 'mention group', 'mention', 'loadout server']}}",Other,1.0000001192092896,0.1814078390598297,0.1814078390598297
243,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.49171197414398193, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.49171197414398193}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.49171197414398193,1.0000001192092896,0.49171197414398193
244,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.3405589759349823, ('Ava', 'Cam'): 0.32725441455841064, ('Ben', 'Cam'): 0.6355676651000977}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['place', 'laptop screen', 'laptop', 'place indicates', 'megan holding']}, {'agent': 'Cam', 'code': 'GT', 'unique_terms': ['group', 'megan', 'megan addressing']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class', 'addressing'], 'Ben': ['place indicates', 'place', 'megan holding', 'laptop screen', 'laptop'], 'Cam': ['group', 'megan addressing', 'megan', 'class', 'addressing']}}",GT,0.3405589759349823,0.32725441455841064,0.6355676651000977
244,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.3738017678260803, ('Ava', 'Cam'): 0.7287849187850952, ('Ben', 'Cam'): 0.28861141204833984}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.3738017678260803,0.7287849187850952,0.28861141204833984
245,1,"{'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.4140198230743408, ('Ava', 'Cam'): 0.4024752378463745, ('Ben', 'Cam'): 0.652923047542572}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['addressing']}, {'agent': 'Ben', 'code': 'Other', 'unique_terms': ['appropriate code', 'teacher', 'groups appropriate']}, {'agent': 'Cam', 'code': 'GT', 'unique_terms': ['gt category', 'students', 'gt', 'students falls']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'teacher addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['class', 'addressing'], 'Ben': ['groups appropriate', 'appropriate code', 'teacher addressing', 'teacher', 'class'], 'Cam': ['students falls', 'students', 'gt category', 'gt', 'teacher addressing']}}",Other,0.4140198230743408,0.4024752378463745,0.652923047542572
245,2,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.7418336272239685, ('Ava', 'Cam'): 0.6220711469650269, ('Ben', 'Cam'): 0.6783832311630249}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['question']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['students', 'addressing', 'teacher']}, {'agent': 'Cam', 'code': 'GT', 'unique_terms': ['indicated use']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'group students', 'agents': ['Ava', 'Cam']}, {'term': 'addressing group', 'agents': ['Ava', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'question', 'group students', 'class', 'addressing group'], 'Ben': ['class', 'teacher addressing', 'teacher', 'students', 'addressing'], 'Cam': ['group', 'indicated use', 'group students', 'addressing group', 'teacher addressing']}}",Other,0.7418336272239685,0.6220711469650269,0.6783832311630249
245,3,"{'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.19021406769752502, ('Ava', 'Cam'): 0.2942661643028259, ('Ben', 'Cam'): 0.053138572722673416}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['participant group', 'indicated', 'indicated context', 'group', 'participant']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['individual consent', 'consent', 'individual']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [], 'agent_keywords': {'Ava': ['group', 'participant group', 'participant', 'indicated context', 'indicated'], 'Ben': ['individual consent', 'individual', 'consent'], 'Cam': ['addressing']}}",Other,0.19021406769752502,0.2942661643028259,0.053138572722673416
246,1,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.16683533787727356, ('Ava', 'Cam'): 0.16683533787727356, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['specify', 'particular coding', 'particular', 'specify particular', 'does specify']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['specify particular', 'specify', 'particular coding', 'particular', 'does specify'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.16683533787727356,0.16683533787727356,1.0000001192092896
246,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.42734235525131226, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.42734235525131226}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.42734235525131226,1.0000001192092896,0.42734235525131226
247,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.1344786286354065, ('Ava', 'Cam'): 0.47029557824134827, ('Ben', 'Cam'): 0.3668901324272156}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['context', 'context does', 'does']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing']}, {'agent': 'Cam', 'code': 'GT', 'unique_terms': ['students', 'teacher addressing', 'teacher', 'addressing group']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'group', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'does', 'context does', 'context', 'class'], 'Ben': ['addressing', 'class'], 'Cam': ['teacher', 'teacher addressing', 'students', 'addressing group', 'group']}}",WCT,0.1344786286354065,0.47029557824134827,0.3668901324272156
247,2,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.019155114889144897, ('Ava', 'Cam'): 0.019155114889144897, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['nick group', 'scenario', 'sharing consent', 'sharing', 'group']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'sharing consent', 'sharing', 'scenario', 'nick group'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",WCT,0.019155114889144897,0.019155114889144897,1.0000001192092896
247,3,"{'Ava': 'GT', 'Ben': 'GT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.6910914182662964, ('Ava', 'Cam'): 0.014383487403392792, ('Ben', 'Cam'): 0.25871598720550537}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'GT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['consent', 'gt', 'gt code']}, {'agent': 'Ben', 'code': 'GT', 'unique_terms': ['indicated', 'group student', 'indicated consent']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'group', 'agents': ['Ava', 'Ben']}, {'term': 'text', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['group', 'text', 'gt code', 'gt', 'consent'], 'Ben': ['group', 'indicated consent', 'indicated', 'group student', 'text'], 'Cam': ['addressing']}}",WCT,0.6910914182662964,0.014383487403392792,0.25871598720550537
248,1,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.18082065880298615, ('Ava', 'Cam'): 0.18082065880298615, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['involve class', 'students', 'pause break', 'pause', 'involve']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['students', 'pause break', 'pause', 'involve class', 'involve'], 'Ben': ['class addressing', 'addressing', 'class'], 'Cam': ['class addressing', 'addressing', 'class']}}",Other,0.18082065880298615,0.18082065880298615,1.0000001192092896
248,2,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.6412578821182251, ('Ava', 'Cam'): 0.5198851823806763, ('Ben', 'Cam'): 0.28129222989082336}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['groups students', 'groups']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['sentence', 'sentence command']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['class']}], 'shared_keywords': [{'term': 'involve class', 'agents': ['Ava', 'Ben']}, {'term': 'pause', 'agents': ['Ava', 'Ben']}, {'term': 'involve', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['pause', 'involve class', 'involve', 'groups students', 'groups'], 'Ben': ['sentence', 'sentence command', 'pause', 'involve class', 'involve'], 'Cam': ['class']}}",Other,0.6412578821182251,0.5198851823806763,0.28129222989082336
248,3,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.33296987414360046, ('Ava', 'Cam'): 0.33296987414360046, ('Ben', 'Cam'): 1.0}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['class', 'pause']}], 'shared_keywords': [{'term': 'refers', 'agents': ['Ben', 'Cam']}, {'term': 'second sentence', 'agents': ['Ben', 'Cam']}, {'term': 'command', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'sentence command', 'agents': ['Ben', 'Cam']}, {'term': 'sentence', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['pause', 'command', 'class'], 'Ben': ['sentence', 'sentence command', 'command', 'second sentence', 'refers'], 'Cam': ['sentence', 'sentence command', 'command', 'second sentence', 'refers']}}",Other,0.33296987414360046,0.33296987414360046,1.0
249,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 0.6777305603027344, ('Ava', 'Cam'): 0.6514202356338501, ('Ben', 'Cam'): 0.7644293904304504}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'Other'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['students', 'teacher using']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['teacher addressing', 'addressing']}, {'agent': 'Cam', 'code': 'Other', 'unique_terms': ['addressing group']}], 'shared_keywords': [{'term': 'program', 'agents': ['Ben', 'Cam']}, {'term': 'teacher', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Cam']}, {'term': 'using', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['students', 'teacher using', 'teacher', 'using', 'group'], 'Ben': ['teacher addressing', 'program', 'teacher', 'addressing'], 'Cam': ['program', 'group', 'using', 'addressing group', 'teacher']}}",WCT,0.6777305603027344,0.6514202356338501,0.7644293904304504
249,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",WCT,1.0000001192092896,1.0000001192092896,1.0000001192092896
250,1,"{'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.4257952570915222, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.4257952570915222}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'Other', 'unique_terms': ['teacher', 'fits', 'group', 'class group', 'fits category']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'class addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['group', 'teacher', 'fits category', 'fits', 'class group'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.4257952570915222,1.0000001192092896,0.4257952570915222
250,2,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.3677481412887573, ('Ava', 'Cam'): 0.44967150688171387, ('Ben', 'Cam'): 0.21380026638507843}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['teacher addressing', 'teacher', 'group', 'students specific']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['students code', 'talking', 'talking class']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'students', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'teacher addressing', 'teacher', 'students specific', 'students'], 'Ben': ['class', 'addressing'], 'Cam': ['talking class', 'talking', 'students code', 'students', 'class']}}",Other,0.3677481412887573,0.44967150688171387,0.21380026638507843
250,3,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.10655146837234497, ('Ava', 'Cam'): 0.10655146837234497, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['nan contains', 'information', 'contains information', 'nan', 'information codebook']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['nan contains', 'nan', 'information codebook', 'information', 'contains information'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.10655146837234497,0.10655146837234497,1.0000001192092896
251,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",WCT,1.0000001192092896,1.0000001192092896,1.0000001192092896
252,1,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.1391848921775818, ('Ava', 'Cam'): 0.7461572885513306, ('Ben', 'Cam'): 0.4055931866168976}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['interaction', 'interaction does', 'screen', 'interaction group']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['cad code', 'cad', 'code']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'wct', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['screen', 'interaction', 'interaction group', 'interaction does', 'wct'], 'Ben': ['class', 'addressing'], 'Cam': ['wct', 'code', 'class', 'cad code', 'cad']}}",Other,0.1391848921775818,0.7461572885513306,0.4055931866168976
252,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,1.0000001192092896,1.0000001192092896,1.0000001192092896
253,1,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.23092761635780334, ('Ava', 'Cam'): 0.18161576986312866, ('Ben', 'Cam'): 0.12996754050254822}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['information', 'gt classified', 'making', 'information class']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['interaction', 'interaction appropriate', 'does', 'action']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['class']}], 'shared_keywords': [{'term': 'text', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['making', 'information class', 'information', 'gt classified', 'text'], 'Ben': ['interaction appropriate', 'interaction', 'action', 'text', 'does'], 'Cam': ['class']}}",Other,0.23092761635780334,0.18161576986312866,0.12996754050254822
253,2,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.8891862630844116, ('Ava', 'Cam'): 0.23305514454841614, ('Ben', 'Cam'): 0.3206002116203308}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['evidence teacher', 'teacher', 'evidence', 'action']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['text wesson', 'information ambiguous', 'text']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'wesson', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['evidence teacher', 'evidence', 'teacher', 'action', 'wesson'], 'Ben': ['class', 'information ambiguous', 'wesson', 'text wesson', 'text'], 'Cam': ['addressing', 'class']}}",Other,0.8891862630844116,0.23305514454841614,0.3206002116203308
253,3,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'NONE'}",False,"{('Ava', 'Ben'): 0.9006997346878052, ('Ava', 'Cam'): 0.8891862630844116, ('Ben', 'Cam'): 0.8775825500488281}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.9006997346878052,0.8891862630844116,0.8775825500488281
254,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,1.0000001192092896,1.0000001192092896,1.0000001192092896
255,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.4709257185459137, ('Ava', 'Cam'): 0.3986753523349762, ('Ben', 'Cam'): 0.5396915674209595}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['gt']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['ben']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['distraction']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Cam']}, {'term': 'matise', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'using', 'agents': ['Ben', 'Cam']}, {'term': 'equation', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['teacher', 'matise', 'gt', 'class'], 'Ben': ['ben', 'class', 'using', 'matise', 'equation'], 'Cam': ['teacher', 'distraction', 'class', 'equation', 'using']}}",Other,0.4709257185459137,0.3986753523349762,0.5396915674209595
255,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.184678852558136, ('Ava', 'Cam'): 0.184678852558136, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.184678852558136,0.184678852558136,1.0000001192092896
256,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.40163296461105347, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.40163296461105347}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",WCT,0.40163296461105347,1.0000001192092896,0.40163296461105347
